,Date of Purchase,Purchaser Name,Denomination
16740,13-Oct-23,L7 HITECH PRIVATE LIMITED,10000000
16741,13-Oct-23,L7 HITECH PRIVATE LIMITED,10000000
16742,13-Oct-23,MANOJ KUMAR AGARWAL,100000
16743,13-Oct-23,MANOJ KUMAR AGARWAL,100000
16744,13-Oct-23,MANOJ KUMAR AGARWAL,10000
16745,13-Oct-23,MANOJ KUMAR AGARWAL,10000
16746,13-Oct-23,MANOJ KUMAR AGARWAL,10000
16747,13-Oct-23,MANOJ KUMAR AGARWAL,10000
16748,13-Oct-23,MANOJ KUMAR AGARWAL,10000
16749,13-Oct-23,MR GIRIDARAN MANIVANNAN,1000
16750,13-Oct-23,MR GIRIDARAN MANIVANNAN,1000
16751,13-Oct-23,MR GIRIDARAN MANIVANNAN,1000
16752,13-Oct-23,MRS LILA DEVI SULTANIA,100000
16753,13-Oct-23,MRS LILA DEVI SULTANIA,100000
16754,13-Oct-23,MRS LILA DEVI SULTANIA,100000
16755,13-Oct-23,MRS LILA DEVI SULTANIA,100000
16756,13-Oct-23,MRS LILA DEVI SULTANIA,100000
16757,13-Oct-23,NIRMA LIMITED,10000000
16758,13-Oct-23,NIRMA LIMITED,10000000
16759,13-Oct-23,NIRMA LIMITED,10000000
16760,13-Oct-23,PARIBARTAN ELECTORAL TRUST,10000000
16761,13-Oct-23,PRAMOD BAJORIA,100000
16762,13-Oct-23,PRAMOD BAJORIA,100000
16763,13-Oct-23,PRAMOD BAJORIA,100000
16764,13-Oct-23,PRAMOD BAJORIA,100000
16765,13-Oct-23,PRAMOD BAJORIA,100000
16766,13-Oct-23,PRAMOD BAJORIA,100000
16767,13-Oct-23,PRAMOD BAJORIA,100000
16768,13-Oct-23,PRAMOD BAJORIA,100000
16769,13-Oct-23,PRAMOD BAJORIA,100000
16770,13-Oct-23,PRAMOD BAJORIA,100000
16771,13-Oct-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,1000000
16772,13-Oct-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,100000
16773,13-Oct-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,100000
16774,13-Oct-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,100000
16775,13-Oct-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,100000
16776,13-Oct-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,100000
16777,13-Oct-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,1000000
16778,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,1000000
16779,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,1000000
16780,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,100000
16781,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,1000000
16782,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,1000000
16783,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,1000000
16784,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,1000000
16785,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,100000
16786,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,100000
16787,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,100000
16788,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,100000
16789,13-Oct-23,RAKESH PRAVINCHANDRA SHAH,1000000
16790,13-Oct-23,SANJAY AGARWAL,1000000
16791,13-Oct-23,SANJAY KUMAR SINHA,100000
16792,13-Oct-23,SANJAY KUMAR SINHA,100000
16793,13-Oct-23,SANJAY KUMAR SINHA,100000
16794,13-Oct-23,SUSHIL KUMAR KOTHARI,100000
16795,13-Oct-23,SUSHIL KUMAR KOTHARI,100000
16796,13-Oct-23,SUSHIL KUMAR KOTHARI,100000
16797,13-Oct-23,SUSHIL KUMAR KOTHARI,100000
16798,13-Oct-23,TEGA INDUSTRIES LIMI,1000000
16799,13-Oct-23,TEGA INDUSTRIES LIMI,1000000
16800,13-Oct-23,TEGA INDUSTRIES LIMI,1000000
16801,13-Oct-23,TEGA INDUSTRIES LIMI,1000000
16802,13-Oct-23,TEGA INDUSTRIES LIMI,1000000
16803,13-Oct-23,TEGA INDUSTRIES LIMI,1000000
16804,13-Oct-23,TEGA INDUSTRIES LIMI,1000000
16805,13-Oct-23,TEGA INDUSTRIES LIMI,1000000
16806,13-Oct-23,TEGA INDUSTRIES LIMI,1000000
16807,13-Oct-23,TEGA INDUSTRIES LIMI,1000000
16808,13-Oct-23,THRIVENI EARTHMOVERS PVT LTD,10000000
16809,13-Oct-23,THRIVENI EARTHMOVERS PVT LTD,10000000
16810,13-Oct-23,THRIVENI EARTHMOVERS PVT LTD,10000000
16811,13-Oct-23,THRIVENI EARTHMOVERS PVT LTD,10000000
16812,13-Oct-23,THRIVENI EARTHMOVERS PVT LTD,10000000
16813,13-Oct-23,UNILIGHT REINSURANCE BROKERS PVT LTD,1000000
16814,13-Oct-23,UNILIGHT REINSURANCE BROKERS PVT LTD,1000000
16815,13-Oct-23,UNILIGHT REINSURANCE BROKERS PVT LTD,1000000
16816,13-Oct-23,UNILIGHT REINSURANCE BROKERS PVT LTD,1000000
16817,13-Oct-23,UNILIGHT REINSURANCE BROKERS PVT LTD,1000000
16818,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16819,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16820,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16821,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16822,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16823,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16824,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16825,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16826,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16827,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16828,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16829,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16830,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16831,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16832,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16833,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16834,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16835,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16836,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16837,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16838,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16839,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16840,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16841,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16842,13-Oct-23,UTKAL ALUMINA INTERNATIONAL LIMITED,10000000
16843,13-Oct-23,VIKASH GUPTA,100000
16844,13-Oct-23,VIKASH GUPTA,100000
16845,13-Oct-23,VIKASH GUPTA,100000
16846,13-Oct-23,VIKASH GUPTA,100000
16847,13-Oct-23,VIKASH GUPTA,100000
16848,13-Oct-23,VIKASH GUPTA,100000
16849,13-Oct-23,VINAY AGARWAL,100000
16850,13-Oct-23,VINAY AGARWAL,100000
16851,13-Oct-23,VINAY AGARWAL,100000
16852,13-Oct-23,VINIT GUPTA,100000
16853,13-Oct-23,VINIT GUPTA,100000
16854,13-Oct-23,VINIT GUPTA,100000
16855,13-Oct-23,VINIT GUPTA,100000
16856,13-Oct-23,VINIT GUPTA,100000
16857,13-Oct-23,VINIT GUPTA,100000
16858,13-Oct-23,VIVEK AGARWAL,100000
16859,13-Oct-23,VIVEK AGARWAL,100000
16860,13-Oct-23,VIVEK AGARWAL,100000
16861,13-Oct-23,VIVEK AGARWAL,100000
16862,13-Oct-23,VIVEK AGARWAL,100000
16863,13-Oct-23,VIVEK AGARWAL,100000
16864,13-Oct-23,VIVEK AGARWAL,100000
16865,6-Nov-23,WONDER CEMENT LTD,10000000
16866,6-Nov-23,WONDER CEMENT LTD,10000000
16867,6-Nov-23,WONDER CEMENT LTD,10000000
16868,6-Nov-23,WONDER CEMENT LTD,10000000
16869,6-Nov-23,WONDER CEMENT LTD,10000000
16870,6-Nov-23,WONDER CEMENT LTD,10000000
16871,6-Nov-23,WONDER CEMENT LTD,10000000
16872,6-Nov-23,WONDER CEMENT LTD,10000000
16873,6-Nov-23,WONDER CEMENT LTD,10000000
16874,6-Nov-23,WONDER CEMENT LTD,10000000
16875,7-Nov-23,ASHOK KUMAR MODI,10000000
16876,7-Nov-23,ASHOK KUMAR MODI,10000000
16877,7-Nov-23,ASHOK KUMAR MODI,10000000
16878,7-Nov-23,AVINASH MODI,10000000
16879,7-Nov-23,AVINASH MODI,10000000
16880,7-Nov-23,AVINASH MODI,10000000
16881,7-Nov-23,CYIENT LIMITED,10000000
16882,7-Nov-23,CYIENT LIMITED,10000000
16883,7-Nov-23,CYIENT LIMITED,10000000
16884,7-Nov-23,CYIENT LIMITED,10000000
16885,7-Nov-23,CYIENT LIMITED,10000000
16886,7-Nov-23,NATCO PHARMA LTD,10000000
16887,7-Nov-23,NATCO PHARMA LTD,10000000
16888,7-Nov-23,NATCO PHARMA LTD,10000000
16889,7-Nov-23,NATCO PHARMA LTD,10000000
16890,7-Nov-23,NATCO PHARMA LTD,10000000
16891,7-Nov-23,NATCO PHARMA LTD,10000000
16892,7-Nov-23,NATCO PHARMA LTD,10000000
16893,7-Nov-23,NATCO PHARMA LTD,10000000
16894,7-Nov-23,NATCO PHARMA LTD,10000000
16895,7-Nov-23,NATCO PHARMA LTD,10000000
16896,8-Nov-23,APL HEALTHCARE LIMITED,10000000
16897,8-Nov-23,APL HEALTHCARE LIMITED,10000000
16898,8-Nov-23,APL HEALTHCARE LIMITED,10000000
16899,8-Nov-23,APL HEALTHCARE LIMITED,10000000
16900,8-Nov-23,APL HEALTHCARE LIMITED,10000000
16901,8-Nov-23,APL HEALTHCARE LIMITED,10000000
16902,8-Nov-23,APL HEALTHCARE LIMITED,10000000
16903,8-Nov-23,APL HEALTHCARE LIMITED,10000000
16904,8-Nov-23,APL HEALTHCARE LIMITED,10000000
16905,8-Nov-23,APL HEALTHCARE LIMITED,10000000
16906,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16907,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16908,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16909,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16910,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16911,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16912,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16913,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16914,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16915,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16916,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16917,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16918,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16919,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16920,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16921,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16922,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16923,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16924,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16925,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16926,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16927,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16928,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16929,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16930,8-Nov-23,AUROBINDO PHARMA LIMITED,10000000
16931,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16932,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16933,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16934,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16935,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16936,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16937,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16938,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16939,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16940,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16941,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16942,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16943,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16944,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16945,8-Nov-23,EUGIA PHARMA SPECIALITIES LIMITED,10000000
16946,8-Nov-23,FUTURE GAMING AND HOTEL SERVICES PR,10000000
16947,8-Nov-23,FUTURE GAMING AND HOTEL SERVICES PR,10000000
16948,8-Nov-23,FUTURE GAMING AND HOTEL SERVICES PR,10000000
16949,8-Nov-23,FUTURE GAMING AND HOTEL SERVICES PR,10000000
16950,8-Nov-23,FUTURE GAMING AND HOTEL SERVICES PR,10000000
16951,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16952,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16953,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16954,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16955,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16956,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16957,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16958,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16959,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16960,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16961,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16962,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16963,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16964,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16965,8-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
16966,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16967,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16968,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16969,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16970,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16971,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16972,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16973,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16974,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16975,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16976,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16977,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16978,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16979,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16980,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16981,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16982,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16983,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16984,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16985,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16986,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16987,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16988,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16989,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16990,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16991,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16992,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16993,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16994,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16995,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16996,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16997,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16998,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
16999,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17000,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17001,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17002,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17003,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17004,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17005,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17006,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17007,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17008,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17009,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17010,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17011,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17012,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17013,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17014,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17015,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17016,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17017,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17018,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17019,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17020,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17021,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17022,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17023,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17024,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17025,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17026,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17027,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17028,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17029,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17030,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17031,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17032,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17033,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17034,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17035,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17036,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17037,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17038,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17039,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17040,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17041,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17042,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17043,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17044,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17045,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17046,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17047,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17048,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17049,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17050,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17051,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17052,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17053,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17054,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17055,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17056,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17057,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17058,9-Nov-23,BHARTI AIRTEL LIMITED,10000000
17059,9-Nov-23,BHARTI TELEMEDIA LIMITED,10000000
17060,9-Nov-23,BHARTI TELEMEDIA LIMITED,10000000
17061,9-Nov-23,BHARTI TELEMEDIA LIMITED,10000000
17062,9-Nov-23,BHARTI TELEMEDIA LIMITED,10000000
17063,9-Nov-23,BHARTI TELEMEDIA LIMITED,10000000
17064,9-Nov-23,BHARTI TELEMEDIA LIMITED,10000000
17065,9-Nov-23,BHARTI TELEMEDIA LIMITED,10000000
17066,9-Nov-23,MR. MAYANK SINGHAL,1000000
17067,9-Nov-23,MR. MAYANK SINGHAL,1000000
17068,9-Nov-23,MR. MAYANK SINGHAL,1000000
17069,9-Nov-23,MR. MAYANK SINGHAL,100000
17070,9-Nov-23,MR. MAYANK SINGHAL,1000000
17071,9-Nov-23,MR. MAYANK SINGHAL,100000
17072,9-Nov-23,MR. MAYANK SINGHAL,100000
17073,9-Nov-23,MR. MAYANK SINGHAL,1000000
17074,9-Nov-23,MR. MAYANK SINGHAL,1000000
17075,9-Nov-23,MR. MAYANK SINGHAL,100000
17076,9-Nov-23,MR. MAYANK SINGHAL,100000
17077,9-Nov-23,MR. MAYANK SINGHAL,1000000
17078,9-Nov-23,PRAKASH BALWANT MENGANE,10000000
17079,9-Nov-23,PRAKASH BALWANT MENGANE,10000000
17080,9-Nov-23,PRAKASH BALWANT MENGANE,10000000
17081,9-Nov-23,PRATHMESH CONSTRUCTION,10000000
17082,9-Nov-23,PRATHMESH CONSTRUCTION,10000000
17083,9-Nov-23,PRATHMESH CONSTRUCTION,10000000
17084,9-Nov-23,PRATHMESH CONSTRUCTION,10000000
17085,9-Nov-23,PRATHMESH CONSTRUCTION,10000000
17086,9-Nov-23,PRATHMESH CONSTRUCTION,10000000
17087,9-Nov-23,PRATHMESH CONSTRUCTION,10000000
17088,9-Nov-23,PRATHMESH CONSTRUCTION,10000000
17089,9-Nov-23,PRATHMESH CONSTRUCTION,10000000
17090,9-Nov-23,PRATHMESH CONSTRUCTION,10000000
17091,9-Nov-23,SARDA ENERGY AND MINERALS LTD,10000000
17092,9-Nov-23,SARDA ENERGY AND MINERALS LTD,10000000
17093,9-Nov-23,SARDA ENERGY AND MINERALS LTD,10000000
17094,9-Nov-23,SARDA ENERGY AND MINERALS LTD,10000000
17095,9-Nov-23,SARDA ENERGY AND MINERALS LTD,10000000
17096,9-Nov-23,SECURE METERS LTD,1000000
17097,9-Nov-23,SECURE METERS LTD,100000
17098,9-Nov-23,SECURE METERS LTD,100000
17099,9-Nov-23,SECURE METERS LTD,100000
17100,9-Nov-23,SECURE METERS LTD,1000000
17101,9-Nov-23,SECURE METERS LTD,100000
17102,9-Nov-23,SECURE METERS LTD,100000
17103,9-Nov-23,VEDANTA LIMITED,10000000
17104,9-Nov-23,VEDANTA LIMITED,10000000
17105,9-Nov-23,VEDANTA LIMITED,10000000
17106,9-Nov-23,VEDANTA LIMITED,10000000
17107,9-Nov-23,VEDANTA LIMITED,10000000
17108,9-Nov-23,WOLKEM INDIA LTD,1000000
17109,9-Nov-23,WOLKEM INDIA LTD,100000
17110,9-Nov-23,WOLKEM INDIA LTD,100000
17111,9-Nov-23,WOLKEM INDIA LTD,100000
17112,9-Nov-23,WOLKEM INDIA LTD,100000
17113,9-Nov-23,WOLKEM INDIA LTD,100000
17114,9-Nov-23,WOLKEM INDIA LTD,1000000
17115,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17116,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17117,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17118,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17119,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17120,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17121,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17122,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17123,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17124,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17125,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17126,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17127,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17128,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17129,10-Nov-23,AVEES TRADING FINANCE PVT LTD,10000000
17130,10-Nov-23,DAAWAT FOODS LTD,1000000
17131,10-Nov-23,DAAWAT FOODS LTD,1000000
17132,10-Nov-23,DAAWAT FOODS LTD,1000000
17133,10-Nov-23,DAAWAT FOODS LTD,1000000
17134,10-Nov-23,DAAWAT FOODS LTD,1000000
17135,10-Nov-23,DAAWAT FOODS LTD,1000000
17136,10-Nov-23,DAAWAT FOODS LTD,1000000
17137,10-Nov-23,DAAWAT FOODS LTD,1000000
17138,10-Nov-23,DAAWAT FOODS LTD,1000000
17139,10-Nov-23,DAAWAT FOODS LTD,1000000
17140,10-Nov-23,MAHENDRA SPONGE AND POWER LIMITED,100000
17141,10-Nov-23,MAHENDRA SPONGE AND POWER LIMITED,1000000
17142,10-Nov-23,MAHENDRA SPONGE AND POWER LIMITED,100000
17143,10-Nov-23,MAHENDRA SPONGE AND POWER LIMITED,100000
17144,10-Nov-23,MAHENDRA SPONGE AND POWER LIMITED,100000
17145,10-Nov-23,MAHENDRA SPONGE AND POWER LIMITED,1000000
17146,10-Nov-23,MAHENDRA SPONGE AND POWER LIMITED,100000
17147,10-Nov-23,NATCO PHARMA LTD,10000000
17148,10-Nov-23,NATCO PHARMA LTD,10000000
17149,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17150,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17151,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17152,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17153,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17154,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17155,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17156,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17157,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17158,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17159,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17160,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
17161,10-Nov-23,SASMAL INFRASTRUCTURE PRIVATE LIMITED,10000000
