S.No.,"Date of
Encashment",Name of the Political Party,Denomination
7094,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7095,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7096,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7097,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7098,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7099,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7100,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7101,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7102,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7103,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7104,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7105,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7106,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7107,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7108,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7109,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7110,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7111,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7112,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7113,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7114,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7115,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7116,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7117,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7118,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7119,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7120,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7121,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7122,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7123,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7124,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7125,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7126,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7127,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7128,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7129,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7130,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7131,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7132,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7133,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7134,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7135,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7136,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7137,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7138,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7139,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7140,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7141,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7142,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7143,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7144,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7145,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7146,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7147,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7148,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7149,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7150,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7151,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7152,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7153,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7154,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7155,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7156,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7157,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7158,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7159,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7160,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7161,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7162,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7163,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7164,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7165,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7166,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7167,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7168,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7169,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7170,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7171,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7172,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7173,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7174,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7175,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7176,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7177,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7178,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7179,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7180,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7181,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7182,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7183,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7184,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7185,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7186,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7187,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7188,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7189,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7190,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7191,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7192,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7193,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7194,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7195,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7196,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7197,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7198,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7199,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7200,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7201,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7202,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7203,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7204,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7205,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7206,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7207,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7208,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7209,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7210,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7211,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7212,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7213,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,100000
7214,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7215,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7216,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,10000000
7217,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7218,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7219,11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,1000000
7220,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7221,11-Oct-21,BHARAT RASHTRA SAMITHI,1000000
7222,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7223,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7224,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7225,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7226,11-Oct-21,BHARAT RASHTRA SAMITHI,1000000
7227,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7228,11-Oct-21,BHARAT RASHTRA SAMITHI,1000000
7229,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7230,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7231,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7232,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7233,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7234,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7235,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7236,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7237,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7238,11-Oct-21,BHARAT RASHTRA SAMITHI,1000000
7239,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7240,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7241,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7242,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7243,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7244,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7245,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7246,11-Oct-21,BHARAT RASHTRA SAMITHI,1000000
7247,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7248,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7249,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7250,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7251,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7252,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7253,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7254,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7255,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7256,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7257,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7258,11-Oct-21,BHARAT RASHTRA SAMITHI,1000000
7259,11-Oct-21,BHARAT RASHTRA SAMITHI,1000000
7260,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7261,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7262,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7263,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7264,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7265,11-Oct-21,BHARAT RASHTRA SAMITHI,1000000
7266,11-Oct-21,BHARAT RASHTRA SAMITHI,1000000
7267,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7268,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7269,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7270,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7271,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7272,11-Oct-21,BHARAT RASHTRA SAMITHI,1000000
7273,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7274,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7275,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7276,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7277,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7278,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7279,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7280,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7281,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7282,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7283,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7284,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7285,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7286,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7287,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7288,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7289,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7290,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7291,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7292,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7293,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7294,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7295,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7296,11-Oct-21,BHARAT RASHTRA SAMITHI,10000000
7297,11-Oct-21,BHARTIYA JANTA PARTY,10000000
7298,11-Oct-21,BHARTIYA JANTA PARTY,10000000
7299,11-Oct-21,BHARTIYA JANTA PARTY,10000000
7300,11-Oct-21,BHARTIYA JANTA PARTY,10000000
7301,11-Oct-21,BHARTIYA JANTA PARTY,10000000
7302,11-Oct-21,BHARTIYA JANTA PARTY,10000000
7303,11-Oct-21,BHARTIYA JANTA PARTY,10000000
7304,11-Oct-21,BIJU JANATA DAL,10000000
7305,11-Oct-21,BIJU JANATA DAL,10000000
7306,11-Oct-21,BIJU JANATA DAL,10000000
7307,11-Oct-21,BIJU JANATA DAL,10000000
7308,11-Oct-21,BIJU JANATA DAL,10000000
7309,11-Oct-21,BIJU JANATA DAL,10000000
7310,11-Oct-21,BIJU JANATA DAL,10000000
7311,11-Oct-21,BIJU JANATA DAL,10000000
7312,11-Oct-21,BIJU JANATA DAL,10000000
7313,11-Oct-21,BIJU JANATA DAL,10000000
7314,11-Oct-21,BIJU JANATA DAL,10000000
7315,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7316,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7317,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7318,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7319,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7320,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7321,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7322,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7323,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7324,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7325,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7326,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7327,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7328,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7329,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7330,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7331,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7332,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7333,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7334,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7335,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7336,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7337,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7338,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7339,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7340,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7341,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7342,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7343,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7344,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7345,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7346,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7347,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7348,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7349,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7350,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7351,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7352,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7353,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7354,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7355,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7356,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7357,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7358,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7359,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7360,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7361,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7362,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7363,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7364,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7365,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7366,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7367,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7368,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7369,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7370,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7371,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7372,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7373,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7374,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7375,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7376,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7377,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7378,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7379,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7380,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7381,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7382,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7383,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7384,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7385,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7386,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7387,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7388,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7389,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7390,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7391,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7392,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7393,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7394,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7395,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7396,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7397,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7398,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7399,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7400,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7401,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7402,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7403,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7404,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7405,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7406,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7407,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7408,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7409,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7410,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7411,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7412,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7413,11-Oct-21,DMK PARTY IN PARLIAMENT,10000000
7414,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
7415,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7416,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7417,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7418,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7419,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7420,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7421,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7422,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7423,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
7424,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000
7425,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000
7426,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7427,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
7428,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000
7429,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7430,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7431,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7432,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7433,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7434,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7435,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7436,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7437,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7438,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7439,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7440,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7441,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
7442,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7443,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
7444,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
7445,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7446,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7447,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7448,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7449,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7450,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7451,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7452,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7453,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
7454,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
7455,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000
7456,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
7457,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
7458,11-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000
7459,12-Oct-21,BIJU JANATA DAL,10000000
7460,12-Oct-21,BIJU JANATA DAL,10000000
7461,12-Oct-21,BIJU JANATA DAL,10000000
7462,12-Oct-21,BIJU JANATA DAL,10000000
7463,12-Oct-21,BIJU JANATA DAL,10000000
7464,12-Oct-21,BIJU JANATA DAL,10000000
7465,12-Oct-21,BIJU JANATA DAL,10000000
7466,12-Oct-21,BIJU JANATA DAL,10000000
7467,12-Oct-21,BIJU JANATA DAL,10000000
7468,12-Oct-21,BIJU JANATA DAL,10000000
7469,12-Oct-21,BIJU JANATA DAL,10000000
7470,12-Oct-21,BIJU JANATA DAL,10000000
7471,12-Oct-21,BIJU JANATA DAL,10000000
7472,12-Oct-21,BIJU JANATA DAL,10000000
7473,12-Oct-21,BIJU JANATA DAL,10000000
7474,12-Oct-21,BIJU JANATA DAL,10000000
7475,12-Oct-21,BIJU JANATA DAL,10000000
7476,12-Oct-21,BIJU JANATA DAL,10000000
7477,12-Oct-21,BIJU JANATA DAL,10000000
7478,12-Oct-21,BIJU JANATA DAL,10000000
7479,12-Oct-21,BIJU JANATA DAL,10000000
7480,12-Oct-21,BIJU JANATA DAL,10000000
7481,12-Oct-21,BIJU JANATA DAL,10000000
7482,12-Oct-21,BIJU JANATA DAL,10000000
7483,12-Oct-21,BIJU JANATA DAL,10000000
7484,12-Oct-21,BIJU JANATA DAL,10000000
7485,12-Oct-21,BIJU JANATA DAL,10000000
7486,12-Oct-21,BIJU JANATA DAL,10000000
7487,12-Oct-21,BIJU JANATA DAL,10000000
7488,12-Oct-21,BIJU JANATA DAL,10000000
7489,12-Oct-21,BIJU JANATA DAL,10000000
7490,12-Oct-21,BIJU JANATA DAL,10000000
7491,12-Oct-21,BIJU JANATA DAL,10000000
7492,12-Oct-21,BIJU JANATA DAL,10000000
7493,12-Oct-21,BIJU JANATA DAL,10000000
7494,12-Oct-21,BIJU JANATA DAL,10000000
7495,12-Oct-21,BIJU JANATA DAL,10000000
